Date,Site ID,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,STATE_CODE,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,POC
03/08/2015,170316005,9.6,ug/m3 LC,40,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
04/08/2015,170310001,6.8,ug/m3 LC,28,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
04/08/2015,170310001,7.3,ug/m3 LC,30,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
04/08/2015,170310022,8.5,ug/m3 LC,35,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
04/08/2015,170310022,7.4,ug/m3 LC,31,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
04/08/2015,170310052,6.9,ug/m3 LC,29,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
04/08/2015,170310057,6.5,ug/m3 LC,27,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
04/08/2015,170310057,9.3,ug/m3 LC,39,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
04/08/2015,170310076,6.6,ug/m3 LC,28,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
04/08/2015,170311016,7.5,ug/m3 LC,31,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
04/08/2015,170311016,7.3,ug/m3 LC,30,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
04/08/2015,170313103,8.4,ug/m3 LC,35,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
04/08/2015,170313103,8.3,ug/m3 LC,35,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
04/08/2015,170313301,7.5,ug/m3 LC,31,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
04/08/2015,170314007,5.5,ug/m3 LC,23,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
04/08/2015,170314201,5.3,ug/m3 LC,22,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
04/08/2015,170316005,6.2,ug/m3 LC,26,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
04/08/2015,170316005,9.6,ug/m3 LC,40,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
05/08/2015,170310001,9.9,ug/m3 LC,41,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
05/08/2015,170310057,11.7,ug/m3 LC,49,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
05/08/2015,170310076,10.3,ug/m3 LC,43,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
05/08/2015,170316005,10.9,ug/m3 LC,45,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
06/08/2015,170310001,8.6,ug/m3 LC,36,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
06/08/2015,170310057,10.4,ug/m3 LC,43,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
06/08/2015,170310076,10.1,ug/m3 LC,42,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
06/08/2015,170316005,10.6,ug/m3 LC,44,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
07/08/2015,170310001,6.2,ug/m3 LC,26,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
07/08/2015,170310022,6.7,ug/m3 LC,28,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
07/08/2015,170310052,9.3,ug/m3 LC,39,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
07/08/2015,170310057,10,ug/m3 LC,42,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
07/08/2015,170310076,8.3,ug/m3 LC,35,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
07/08/2015,170311016,9.9,ug/m3 LC,41,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
07/08/2015,170313103,9.6,ug/m3 LC,40,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
07/08/2015,170313301,7.9,ug/m3 LC,33,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
07/08/2015,170314007,6.6,ug/m3 LC,28,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
07/08/2015,170314201,8.4,ug/m3 LC,35,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
07/08/2015,170314201,8.2,ug/m3 LC,34,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
07/08/2015,170316005,10.5,ug/m3 LC,44,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
08/08/2015,170310001,11.6,ug/m3 LC,48,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
08/08/2015,170310057,13,ug/m3 LC,53,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
08/08/2015,170310076,11.4,ug/m3 LC,48,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
08/08/2015,170314201,7.3,ug/m3 LC,30,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
08/08/2015,170316005,13.1,ug/m3 LC,53,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
09/08/2015,170310001,21.8,ug/m3 LC,71,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
09/08/2015,170310057,20.4,ug/m3 LC,68,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
09/08/2015,170310076,18.4,ug/m3 LC,64,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
09/08/2015,170314201,17.6,ug/m3 LC,63,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
09/08/2015,170316005,17.4,ug/m3 LC,62,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
10/08/2015,170310001,13.5,ug/m3 LC,54,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
10/08/2015,170310001,17.6,ug/m3 LC,63,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
10/08/2015,170310022,14.4,ug/m3 LC,56,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
10/08/2015,170310052,12.2,ug/m3 LC,51,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
10/08/2015,170310057,13.1,ug/m3 LC,53,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
10/08/2015,170310057,16.9,ug/m3 LC,61,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
10/08/2015,170311016,13.5,ug/m3 LC,54,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
10/08/2015,170311016,13,ug/m3 LC,53,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
10/08/2015,170313103,12.3,ug/m3 LC,51,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
10/08/2015,170313103,13.3,ug/m3 LC,54,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
10/08/2015,170313301,13.5,ug/m3 LC,54,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
10/08/2015,170314007,10.5,ug/m3 LC,44,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
10/08/2015,170314201,11.3,ug/m3 LC,47,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
10/08/2015,170314201,11.9,ug/m3 LC,50,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
10/08/2015,170316005,13.3,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
10/08/2015,170316005,14.3,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
11/08/2015,170310001,8.9,ug/m3 LC,37,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
11/08/2015,170310057,10.6,ug/m3 LC,44,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
11/08/2015,170310076,10.9,ug/m3 LC,45,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
11/08/2015,170314201,8.2,ug/m3 LC,34,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
11/08/2015,170316005,8,ug/m3 LC,33,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
12/08/2015,170310001,5.6,ug/m3 LC,23,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
12/08/2015,170310057,8.5,ug/m3 LC,35,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
12/08/2015,170310076,9.4,ug/m3 LC,39,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
12/08/2015,170314201,5.5,ug/m3 LC,23,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
12/08/2015,170316005,6.5,ug/m3 LC,27,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
13/08/2015,170310001,10.1,ug/m3 LC,42,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
13/08/2015,170310022,11,ug/m3 LC,46,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
13/08/2015,170310052,8.4,ug/m3 LC,35,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
13/08/2015,170310057,10.4,ug/m3 LC,43,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
13/08/2015,170310076,9.2,ug/m3 LC,38,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
13/08/2015,170313103,9.2,ug/m3 LC,38,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
13/08/2015,170313301,9.8,ug/m3 LC,41,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
13/08/2015,170314007,7.4,ug/m3 LC,31,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
13/08/2015,170314201,7.2,ug/m3 LC,30,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
13/08/2015,170314201,8.1,ug/m3 LC,34,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
13/08/2015,170316005,9.5,ug/m3 LC,40,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
14/08/2015,170310001,8.7,ug/m3 LC,36,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
14/08/2015,170310057,13.5,ug/m3 LC,54,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
14/08/2015,170310076,10,ug/m3 LC,42,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
14/08/2015,170314201,10.2,ug/m3 LC,43,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
14/08/2015,170316005,8.7,ug/m3 LC,36,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
15/08/2015,170310001,8,ug/m3 LC,33,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
15/08/2015,170310057,13.3,ug/m3 LC,54,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
15/08/2015,170310076,10.5,ug/m3 LC,44,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
15/08/2015,170314201,10.9,ug/m3 LC,45,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
15/08/2015,170316005,10.9,ug/m3 LC,45,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
16/08/2015,170310001,13.5,ug/m3 LC,54,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
16/08/2015,170310001,13.1,ug/m3 LC,53,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
16/08/2015,170310022,14.8,ug/m3 LC,57,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
16/08/2015,170310052,14.5,ug/m3 LC,56,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
16/08/2015,170310057,15.6,ug/m3 LC,58,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
16/08/2015,170310057,17.4,ug/m3 LC,62,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
16/08/2015,170310076,14.9,ug/m3 LC,57,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
16/08/2015,170310076,13.1,ug/m3 LC,53,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
16/08/2015,170311016,14.6,ug/m3 LC,56,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
16/08/2015,170313103,14.7,ug/m3 LC,56,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
16/08/2015,170313103,14.2,ug/m3 LC,55,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
16/08/2015,170314007,13.3,ug/m3 LC,54,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
16/08/2015,170314201,13.3,ug/m3 LC,54,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
16/08/2015,170314201,12.7,ug/m3 LC,52,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
16/08/2015,170316005,15,ug/m3 LC,57,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
16/08/2015,170316005,12.4,ug/m3 LC,52,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
17/08/2015,170310001,13.4,ug/m3 LC,54,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
17/08/2015,170310057,17.5,ug/m3 LC,62,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
17/08/2015,170310076,13.5,ug/m3 LC,54,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
17/08/2015,170314201,14.1,ug/m3 LC,55,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
17/08/2015,170316005,14.3,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
18/08/2015,170310001,7.9,ug/m3 LC,33,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
18/08/2015,170310022,8.5,ug/m3 LC,35,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
18/08/2015,170310057,11.7,ug/m3 LC,49,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
18/08/2015,170310076,9.9,ug/m3 LC,41,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
18/08/2015,170314201,10.4,ug/m3 LC,43,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
18/08/2015,170316005,10.9,ug/m3 LC,45,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
19/08/2015,170310001,3.9,ug/m3 LC,16,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
19/08/2015,170310022,5.5,ug/m3 LC,23,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
19/08/2015,170310052,4.9,ug/m3 LC,20,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
19/08/2015,170310057,8.5,ug/m3 LC,35,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
19/08/2015,170310076,8,ug/m3 LC,33,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
19/08/2015,170311016,6.5,ug/m3 LC,27,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
19/08/2015,170313103,5.6,ug/m3 LC,23,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
19/08/2015,170313301,5.6,ug/m3 LC,23,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
19/08/2015,170314007,4.3,ug/m3 LC,18,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
19/08/2015,170314201,4.3,ug/m3 LC,18,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
19/08/2015,170314201,6.5,ug/m3 LC,27,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
19/08/2015,170316005,8.8,ug/m3 LC,37,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
20/08/2015,170310001,1.9,ug/m3 LC,8,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
20/08/2015,170310057,7.6,ug/m3 LC,32,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
20/08/2015,170310076,7.1,ug/m3 LC,30,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
20/08/2015,170314201,7.4,ug/m3 LC,31,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
20/08/2015,170316005,8.2,ug/m3 LC,34,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
21/08/2015,170310001,6,ug/m3 LC,25,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
21/08/2015,170310057,11.2,ug/m3 LC,47,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
21/08/2015,170310076,7.2,ug/m3 LC,30,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
21/08/2015,170314201,6.6,ug/m3 LC,28,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
21/08/2015,170316005,10.1,ug/m3 LC,42,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
22/08/2015,170310001,9.3,ug/m3 LC,39,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
22/08/2015,170310001,7.2,ug/m3 LC,30,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
22/08/2015,170310022,9.1,ug/m3 LC,38,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
22/08/2015,170310022,8.5,ug/m3 LC,35,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
22/08/2015,170310052,9.6,ug/m3 LC,40,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
22/08/2015,170310057,10.2,ug/m3 LC,43,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
22/08/2015,170310057,11,ug/m3 LC,46,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
22/08/2015,170310076,9.6,ug/m3 LC,40,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
22/08/2015,170310076,8.3,ug/m3 LC,35,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
22/08/2015,170311016,12.1,ug/m3 LC,51,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
22/08/2015,170313103,8.4,ug/m3 LC,35,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
22/08/2015,170313103,9.9,ug/m3 LC,41,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
22/08/2015,170313301,9.7,ug/m3 LC,40,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
22/08/2015,170314007,8.7,ug/m3 LC,36,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
22/08/2015,170314201,8.4,ug/m3 LC,35,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
22/08/2015,170314201,9,ug/m3 LC,38,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
22/08/2015,170316005,9.3,ug/m3 LC,39,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
22/08/2015,170316005,8.6,ug/m3 LC,36,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
23/08/2015,170310001,7.9,ug/m3 LC,33,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
23/08/2015,170310057,11.6,ug/m3 LC,48,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
23/08/2015,170310076,9.1,ug/m3 LC,38,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
23/08/2015,170313301,7.9,ug/m3 LC,33,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
23/08/2015,170314201,8.3,ug/m3 LC,35,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
23/08/2015,170316005,10.4,ug/m3 LC,43,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
24/08/2015,170310001,2.4,ug/m3 LC,10,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
24/08/2015,170310057,5.9,ug/m3 LC,25,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
24/08/2015,170310076,5.4,ug/m3 LC,23,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
24/08/2015,170314201,5.2,ug/m3 LC,22,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
24/08/2015,170316005,7.2,ug/m3 LC,30,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
25/08/2015,170310001,2.9,ug/m3 LC,12,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
25/08/2015,170310022,4,ug/m3 LC,17,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,1
25/08/2015,170310052,3.8,ug/m3 LC,16,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,1
25/08/2015,170310057,5.7,ug/m3 LC,24,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
25/08/2015,170310076,6.2,ug/m3 LC,26,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
25/08/2015,170311016,4.3,ug/m3 LC,18,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,1
25/08/2015,170313103,4.8,ug/m3 LC,20,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,1
25/08/2015,170313301,4.2,ug/m3 LC,18,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,1
25/08/2015,170314007,7.1,ug/m3 LC,30,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,1
25/08/2015,170314201,3.5,ug/m3 LC,15,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
25/08/2015,170314201,4.5,ug/m3 LC,19,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
25/08/2015,170316005,6.8,ug/m3 LC,28,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
26/08/2015,170310001,7.5,ug/m3 LC,31,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
26/08/2015,170310057,8.2,ug/m3 LC,34,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
26/08/2015,170310076,7.9,ug/m3 LC,33,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
26/08/2015,170314201,6.8,ug/m3 LC,28,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
26/08/2015,170316005,8,ug/m3 LC,33,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
27/08/2015,170310001,19.2,ug/m3 LC,66,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
27/08/2015,170310057,15,ug/m3 LC,57,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
27/08/2015,170310076,14.1,ug/m3 LC,55,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
27/08/2015,170314201,9.8,ug/m3 LC,41,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
27/08/2015,170316005,13.6,ug/m3 LC,54,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
28/08/2015,170310001,13.5,ug/m3 LC,54,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
28/08/2015,170310001,16.3,ug/m3 LC,60,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
28/08/2015,170310022,12.6,ug/m3 LC,52,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
28/08/2015,170310022,12.6,ug/m3 LC,52,WASHINGTON HS,17,Illinois,Cook,41.68716544,-87.53931548,2
28/08/2015,170310052,15.3,ug/m3 LC,58,MAYFAIR PUMP STATION,17,Illinois,Cook,41.96548483,-87.74992806,2
28/08/2015,170310057,15.3,ug/m3 LC,58,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
28/08/2015,170310057,17.3,ug/m3 LC,62,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
28/08/2015,170310076,13.3,ug/m3 LC,54,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
28/08/2015,170310076,12.3,ug/m3 LC,51,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
28/08/2015,170311016,16.2,ug/m3 LC,60,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
28/08/2015,170311016,16.1,ug/m3 LC,59,VILLAGE HALL,17,Illinois,Cook,41.80118,-87.832349,2
28/08/2015,170313103,15.4,ug/m3 LC,58,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
28/08/2015,170313103,15.6,ug/m3 LC,58,IEPA TRAILER,17,Illinois,Cook,41.96519348,-87.87626473,2
28/08/2015,170313301,19.8,ug/m3 LC,67,GRAVES ES,17,Illinois,Cook,41.78276601,-87.80537679,2
28/08/2015,170314007,13.1,ug/m3 LC,53,REGIONAL OFFICE BUILDING,17,Illinois,Cook,42.06028469,-87.86322543,2
28/08/2015,170314201,13.4,ug/m3 LC,54,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
28/08/2015,170314201,16.4,ug/m3 LC,60,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
